four	5.000000	0.555556	0.008865	0.017452
worth	22.000000	0.666667	0.039007	0.073702
everi	9.000000	0.450000	0.015957	0.030822
we'll	2.000000	1.000000	0.003546	0.007067
enjoy	11.000000	0.366667	0.019504	0.037037
street	3.000000	0.750000	0.005319	0.010563
even	6.000000	0.133333	0.010638	0.019704
neg	2.000000	1.000000	0.003546	0.007067
new	13.000000	0.520000	0.023050	0.044143
ever	6.000000	0.230769	0.010638	0.020339
never	24.000000	0.470588	0.042553	0.078049
i'v	7.000000	0.291667	0.012411	0.023810
i'd	2.000000	0.333333	0.003546	0.007018
i'm	9.000000	0.500000	0.015957	0.030928
total	2.000000	0.285714	0.003546	0.007005
highli	20.000000	0.740741	0.035461	0.067682
would	34.000000	0.566667	0.060284	0.108974
recommend	29.000000	0.644444	0.051418	0.095238
strike	2.000000	0.666667	0.003546	0.007055
warn	4.000000	1.000000	0.007092	0.014085
warm	2.000000	0.153846	0.003546	0.006932
must	6.000000	0.352941	0.010638	0.020654
accid	2.000000	1.000000	0.003546	0.007067
work	4.000000	0.307692	0.007092	0.013865
costli	2.000000	1.000000	0.003546	0.007067
want	8.000000	0.320000	0.014184	0.027165
end	3.000000	0.375000	0.005319	0.010490
hot	3.000000	0.187500	0.005319	0.010345
disappoint	11.000000	0.550000	0.019504	0.037671
pizza	6.000000	0.127660	0.010638	0.019640
chines	2.000000	0.222222	0.003546	0.006981
wrong	7.000000	0.777778	0.012411	0.024433
beauti	4.000000	0.333333	0.007092	0.013889
averag	3.000000	0.166667	0.005319	0.010309
order	2.000000	0.051282	0.003546	0.006633
better	4.000000	0.210526	0.007092	0.013722
choic	2.000000	0.250000	0.003546	0.006993
went	6.000000	0.400000	0.010638	0.020725
meal	3.000000	0.125000	0.005319	0.010204
mean	2.000000	0.285714	0.003546	0.007005
we'r	2.000000	1.000000	0.003546	0.007067
got	8.000000	0.296296	0.014184	0.027073
ate	2.000000	0.285714	0.003546	0.007005
loud	2.000000	1.000000	0.003546	0.007067
rang	2.000000	0.666667	0.003546	0.007055
wast	3.000000	0.500000	0.005319	0.010526
agre	2.000000	0.666667	0.003546	0.007055
fantast	4.000000	0.266667	0.007092	0.013817
top	7.000000	0.291667	0.012411	0.023810
matter	2.000000	0.333333	0.003546	0.007018
close	3.000000	0.375000	0.005319	0.010490
mind	2.000000	0.285714	0.003546	0.007005
seem	5.000000	0.294118	0.008865	0.017212
person	2.000000	0.166667	0.003546	0.006944
especi	4.000000	0.333333	0.007092	0.013889
though	2.000000	0.095238	0.003546	0.006838
unpleas	3.000000	1.000000	0.005319	0.010582
dog	3.000000	0.230769	0.005319	0.010399
came	2.000000	0.105263	0.003546	0.006861
quaint	2.000000	1.000000	0.003546	0.007067
restaur	67.000000	0.614679	0.118794	0.199108
busi	5.000000	0.454545	0.008865	0.017391
rice	3.000000	0.187500	0.005319	0.010345
bar	3.000000	0.230769	0.005319	0.010399
excel	9.000000	0.200000	0.015957	0.029557
twice	3.000000	0.750000	0.005319	0.010563
bad	4.000000	0.235294	0.007092	0.013769
saul	2.000000	0.500000	0.003546	0.007042
fair	2.000000	0.333333	0.003546	0.007018
fail	2.000000	0.666667	0.003546	0.007055
best	16.000000	0.258065	0.028369	0.051118
morn	2.000000	1.000000	0.003546	0.007067
away	5.000000	0.333333	0.008865	0.017271
howev	4.000000	0.210526	0.007092	0.013722
