you,have	3.000000	0.375000	0.006711	0.013187
and,that	3.000000	0.500000	0.006711	0.013245
my,laptop	2.000000	0.153846	0.004474	0.008696
be,better	3.000000	0.500000	0.006711	0.013245
a,charm	2.000000	1.000000	0.004474	0.008909
it's,great	3.000000	0.500000	0.006711	0.013245
bad,thing	2.000000	1.000000	0.004474	0.008909
10,minutes	3.000000	1.000000	0.006711	0.013333
had,no	2.000000	0.400000	0.004474	0.008850
that,was	2.000000	0.250000	0.004474	0.008791
than,1	2.000000	0.666667	0.004474	0.008889
speaker,did	2.000000	1.000000	0.004474	0.008909
portability,and	2.000000	0.666667	0.004474	0.008889
battery,or	2.000000	1.000000	0.004474	0.008909
5,hours	2.000000	0.666667	0.004474	0.008889
the,computer	17.000000	0.298246	0.038031	0.067460
is,very	8.000000	0.216216	0.017897	0.033058
last,long	2.000000	1.000000	0.004474	0.008909
that,i	6.000000	0.206897	0.013423	0.025210
storage,and	2.000000	1.000000	0.004474	0.008909
it,didn't	2.000000	0.666667	0.004474	0.008889
freezes,for	2.000000	1.000000	0.004474	0.008909
gives,me	2.000000	0.666667	0.004474	0.008889
a,mouse	2.000000	0.666667	0.004474	0.008889
it,did	3.000000	0.600000	0.006711	0.013274
is,that	6.000000	0.285714	0.013423	0.025641
every,time	2.000000	0.333333	0.004474	0.008830
windows,7	4.000000	0.235294	0.008949	0.017241
windows,8	3.000000	0.214286	0.006711	0.013015
a,couple	4.000000	0.666667	0.008949	0.017660
did,have	2.000000	1.000000	0.004474	0.008909
battery,life	43.000000	0.955556	0.096197	0.174797
runs,very	4.000000	0.666667	0.008949	0.017660
and,has	5.000000	0.454545	0.011186	0.021834
work,well	2.000000	1.000000	0.004474	0.008909
any,issues	2.000000	1.000000	0.004474	0.008909
the,features	2.000000	0.200000	0.004474	0.008753
charges,quickly	2.000000	1.000000	0.004474	0.008909
very,quick	2.000000	1.000000	0.004474	0.008909
long,battery	5.000000	1.000000	0.011186	0.022124
it,on	2.000000	0.222222	0.004474	0.008772
and,the	26.000000	0.382353	0.058166	0.100971
after,the	2.000000	0.400000	0.004474	0.008850
thought,it	2.000000	0.666667	0.004474	0.008889
bought,it	7.000000	0.466667	0.015660	0.030303
is,the	8.000000	0.186047	0.017897	0.032653
is,quiet	2.000000	1.000000	0.004474	0.008909
had,this	2.000000	0.400000	0.004474	0.008850
as,it	5.000000	0.833333	0.011186	0.022075
that,the	4.000000	0.266667	0.008949	0.017316
out,of	8.000000	0.275862	0.017897	0.033613
this,for	2.000000	0.400000	0.004474	0.008850
using,it	3.000000	0.750000	0.006711	0.013304
thing,i	3.000000	0.250000	0.006711	0.013072
i,had	3.000000	0.107143	0.006711	0.012632
to,change	2.000000	0.666667	0.004474	0.008889
internet,speed	2.000000	1.000000	0.004474	0.008909
about,it	2.000000	0.200000	0.004474	0.008753
replace,my	2.000000	1.000000	0.004474	0.008909
computer,but	2.000000	0.333333	0.004474	0.008830
use,my	2.000000	1.000000	0.004474	0.008909
slow,but	3.000000	1.000000	0.006711	0.013333
clear,and	2.000000	0.500000	0.004474	0.008869
the,money	2.000000	0.142857	0.004474	0.008677
8,hours	2.000000	1.000000	0.004474	0.008909
and,all	2.000000	0.500000	0.004474	0.008869
hasn't,worked	2.000000	1.000000	0.004474	0.008909
that,it	4.000000	0.142857	0.008949	0.016842
a,great	6.000000	0.105263	0.013423	0.023810
a,bit	4.000000	0.235294	0.008949	0.017241
full,charge	5.000000	1.000000	0.011186	0.022124
than,the	2.000000	0.285714	0.004474	0.008811
easy,to	6.000000	0.122449	0.013423	0.024194
little,slow	2.000000	1.000000	0.004474	0.008909
but,the	5.000000	0.333333	0.011186	0.021645
don't,expect	2.000000	0.400000	0.004474	0.008850
the,day	3.000000	0.600000	0.006711	0.013274
other,than	3.000000	0.300000	0.006711	0.013129
the,performance	6.000000	1.000000	0.013423	0.026490
internet,is	2.000000	1.000000	0.004474	0.008909
