sleek	8.000000	1.000000	0.022409	0.043836
worth	2.000000	0.062500	0.005602	0.010283
everi	2.000000	0.095238	0.005602	0.010582
dell	2.000000	0.083333	0.005602	0.010499
jack	2.000000	0.666667	0.005602	0.011111
school	3.000000	0.214286	0.008403	0.016173
bloatwar	3.000000	1.000000	0.008403	0.016667
even	9.000000	0.176471	0.025210	0.044118
new	4.000000	0.114286	0.011204	0.020408
ever	2.000000	0.055556	0.005602	0.010178
i'v	3.000000	0.076923	0.008403	0.015152
i'd	3.000000	0.428571	0.008403	0.016484
i'm	7.000000	0.142857	0.019608	0.034483
portabl	6.000000	0.375000	0.016807	0.032172
would	15.000000	0.135135	0.042017	0.064103
type	9.000000	0.562500	0.025210	0.048257
room	2.000000	0.666667	0.005602	0.011111
setup	2.000000	0.500000	0.005602	0.011080
work	14.000000	0.106061	0.039216	0.057260
spec	2.000000	1.000000	0.005602	0.011142
could	7.000000	0.233333	0.019608	0.036176
give	2.000000	0.100000	0.005602	0.010610
want	6.000000	0.150000	0.016807	0.030227
ilif	2.000000	0.400000	0.005602	0.011050
turn	4.000000	0.210526	0.011204	0.021277
travel	4.000000	0.400000	0.011204	0.021798
disappoint	2.000000	0.105263	0.005602	0.010638
beauti	9.000000	0.692308	0.025210	0.048649
lap	2.000000	0.200000	0.005602	0.010899
despit	2.000000	1.000000	0.005602	0.011142
fit	9.000000	0.642857	0.025210	0.048518
backpack	2.000000	1.000000	0.005602	0.011142
better	6.000000	0.230769	0.016807	0.031332
offic	4.000000	0.266667	0.011204	0.021505
easier	2.000000	0.285714	0.005602	0.010989
8gb	2.000000	1.000000	0.005602	0.011142
side	8.000000	0.727273	0.022409	0.043478
network	2.000000	0.200000	0.005602	0.010899
got	5.000000	0.142857	0.014006	0.025510
backlit	4.000000	1.000000	0.011204	0.022161
optic	3.000000	1.000000	0.008403	0.016667
clariti	2.000000	0.666667	0.005602	0.011111
hook	2.000000	0.333333	0.005602	0.011019
alreadi	3.000000	0.272727	0.008403	0.016304
fantast	4.000000	0.500000	0.011204	0.021918
top	6.000000	0.300000	0.016807	0.031830
ton	2.000000	1.000000	0.005602	0.011142
tool	2.000000	0.666667	0.005602	0.011111
took	3.000000	0.176471	0.008403	0.016043
lenovo	3.000000	0.333333	0.008403	0.016393
ram	12.000000	1.000000	0.033613	0.065041
seem	3.000000	0.142857	0.008403	0.015873
clunki	3.000000	1.000000	0.008403	0.016667
plenti	7.000000	0.875000	0.019608	0.038356
though	7.000000	0.318182	0.019608	0.036939
macbook	4.000000	0.083333	0.011204	0.019753
webcam	4.000000	0.571429	0.011204	0.021978
tech	2.000000	0.181818	0.005602	0.010870
scream	2.000000	1.000000	0.005602	0.011142
came	6.000000	0.600000	0.016807	0.032698
wide	3.000000	1.000000	0.008403	0.016667
excel	8.000000	0.333333	0.022409	0.041995
bag	3.000000	0.750000	0.008403	0.016620
bad	3.000000	0.103448	0.008403	0.015544
best	2.000000	0.068966	0.005602	0.010363
finger	2.000000	0.400000	0.005602	0.011050
howev	4.000000	0.400000	0.011204	0.021798
garageband	3.000000	0.750000	0.008403	0.016620
three	2.000000	0.142857	0.005602	0.010782
much	10.000000	0.243902	0.028011	0.050251
basic	2.000000	0.142857	0.005602	0.010782
quickli	2.000000	0.222222	0.005602	0.010929
life	14.000000	0.233333	0.039216	0.067146
player	2.000000	0.500000	0.005602	0.011080
sever	4.000000	0.444444	0.011204	0.021858
perform	3.000000	0.103448	0.008403	0.015544
make	16.000000	0.301887	0.044818	0.078049
drawback	4.000000	0.666667	0.011204	0.022039
i7	2.000000	0.400000	0.005602	0.011050
hand	3.000000	0.428571	0.008403	0.016484
everyth	13.000000	0.270833	0.036415	0.064198
mic	2.000000	1.000000	0.005602	0.011142
left	2.000000	0.200000	0.005602	0.010899
photo	2.000000	0.333333	0.005602	0.011019
laptop	40.000000	0.153846	0.112045	0.129660
yet	2.000000	0.222222	0.005602	0.010929
easi	16.000000	0.250000	0.044818	0.076010
els	2.000000	0.200000	0.005602	0.010899
specif	3.000000	0.750000	0.008403	0.016620
unnecessari	3.000000	1.000000	0.008403	0.016667
right	6.000000	0.272727	0.016807	0.031662
old	2.000000	0.222222	0.005602	0.010929
cord	4.000000	0.571429	0.011204	0.021978
plu	4.000000	0.571429	0.011204	0.021978
burner	3.000000	0.750000	0.008403	0.016620
colleg	4.000000	0.285714	0.011204	0.021563
super	4.000000	0.285714	0.011204	0.021563
plug	4.000000	0.307692	0.011204	0.021622
unibodi	2.000000	1.000000	0.005602	0.011142
produc	2.000000	1.000000	0.005602	0.011142
storag	4.000000	1.000000	0.011204	0.022161
happi	3.000000	0.093750	0.008403	0.015424
way	7.000000	0.233333	0.019608	0.036176
music	2.000000	0.181818	0.005602	0.010870
offer	4.000000	0.363636	0.011204	0.021739
crystal	3.000000	0.600000	0.008403	0.016575
time	5.000000	0.067568	0.014006	0.023202
daili	2.000000	0.400000	0.005602	0.011050
osx	2.000000	1.000000	0.005602	0.011142
depend	2.000000	0.666667	0.005602	0.011111
0	3.000000	0.600000	0.008403	0.016575
brows	2.000000	0.181818	0.005602	0.010870
cool	3.000000	0.375000	0.008403	0.016438
magnet	2.000000	1.000000	0.005602	0.011142
port	13.000000	0.866667	0.036415	0.069892
satisfi	2.000000	0.117647	0.005602	0.010695
trial	3.000000	0.600000	0.008403	0.016575
extrem	4.000000	0.444444	0.011204	0.021858
weird	2.000000	1.000000	0.005602	0.011142
love	20.000000	0.200000	0.056022	0.087527
extra	5.000000	0.384615	0.014006	0.027027
instal	6.000000	0.375000	0.016807	0.032172
memori	7.000000	0.700000	0.019608	0.038147
peopl	3.000000	0.250000	0.008403	0.016260
graphic	5.000000	0.200000	0.014006	0.026178
cam	2.000000	1.000000	0.005602	0.011142
fabul	2.000000	1.000000	0.005602	0.011142
1	5.000000	0.185185	0.014006	0.026042
alway	7.000000	0.368421	0.019608	0.037234
product	7.000000	0.102941	0.019608	0.032941
may	3.000000	0.333333	0.008403	0.016393
mac	7.000000	0.145833	0.019608	0.034568
favorit	2.000000	1.000000	0.005602	0.011142
switch	2.000000	0.222222	0.005602	0.010929
combin	3.000000	1.000000	0.008403	0.016667
sd	2.000000	1.000000	0.005602	0.011142
still	7.000000	0.162791	0.019608	0.035000
monitor	2.000000	0.333333	0.005602	0.011019
window	7.000000	0.145833	0.019608	0.034568
non	2.000000	0.500000	0.005602	0.011080
replac	3.000000	0.111111	0.008403	0.015625
space	5.000000	0.714286	0.014006	0.027473
internet	3.000000	0.115385	0.008403	0.015666
card	6.000000	0.500000	0.016807	0.032520
thing	13.000000	0.216667	0.036415	0.062350
place	4.000000	0.666667	0.011204	0.022039
think	2.000000	0.125000	0.005602	0.010724
first	4.000000	0.114286	0.011204	0.020408
oper	5.000000	0.294118	0.014006	0.026738
carri	7.000000	0.583333	0.019608	0.037940
one	22.000000	0.226804	0.061625	0.096916
long	6.000000	0.181818	0.016807	0.030769
open	5.000000	0.238095	0.014006	0.026455
size	30.000000	0.937500	0.084034	0.154242
2	4.000000	0.102564	0.011204	0.020202
boyfriend	2.000000	1.000000	0.005602	0.011142
10	2.000000	0.133333	0.005602	0.010753
13	2.000000	0.285714	0.005602	0.010989
15	2.000000	0.181818	0.005602	0.010870
17	3.000000	0.750000	0.008403	0.016620
18	2.000000	0.666667	0.005602	0.011111
posit	2.000000	1.000000	0.005602	0.011142
pro	3.000000	0.073171	0.008403	0.015075
anywher	2.000000	0.285714	0.005602	0.010989
satellit	2.000000	0.400000	0.005602	0.011050
take	7.000000	0.162791	0.019608	0.035000
concern	2.000000	0.500000	0.005602	0.011080
track	3.000000	0.500000	0.008403	0.016529
price	7.000000	0.100000	0.019608	0.032787
ethernet	5.000000	0.833333	0.014006	0.027548
drive	21.000000	0.538462	0.058824	0.106061
slot	2.000000	1.000000	0.005602	0.011142
slow	3.000000	0.083333	0.008403	0.015267
3	6.000000	0.214286	0.016807	0.031169
black	3.000000	0.428571	0.008403	0.016484
variou	2.000000	0.500000	0.005602	0.011080
get	11.000000	0.094017	0.030812	0.046414
outlet	2.000000	1.000000	0.005602	0.011142
lighter	2.000000	1.000000	0.005602	0.011142
requir	3.000000	0.272727	0.008403	0.016304
headphon	2.000000	0.500000	0.005602	0.011080
keyboard	27.000000	0.540000	0.075630	0.132678
wonder	4.000000	0.210526	0.011204	0.021277
enough	9.000000	0.333333	0.025210	0.046875
import	2.000000	0.500000	0.005602	0.011080
screen	35.000000	0.402299	0.098039	0.157658
come	10.000000	0.322581	0.028011	0.051546
can't	3.000000	0.111111	0.008403	0.015625
color	6.000000	0.750000	0.016807	0.032877
featur	31.000000	0.861111	0.086835	0.157761
resolut	2.000000	0.250000	0.005602	0.010959
case	3.000000	0.428571	0.008403	0.016484
trip	3.000000	0.750000	0.008403	0.016620
pad	12.000000	0.521739	0.033613	0.063158
document	2.000000	0.400000	0.005602	0.011050
someon	2.000000	0.250000	0.005602	0.010959
mani	4.000000	0.285714	0.011204	0.021563
extern	5.000000	0.555556	0.014006	0.027322
without	5.000000	0.294118	0.014006	0.026738
model	5.000000	0.555556	0.014006	0.027322
aspect	2.000000	1.000000	0.005602	0.011142
touch	9.000000	0.450000	0.025210	0.047745
speed	4.000000	0.160000	0.011204	0.020942
littl	9.000000	0.204545	0.025210	0.044888
desktop	4.000000	0.363636	0.011204	0.021739
4	2.000000	0.095238	0.005602	0.010582
around	4.000000	0.285714	0.011204	0.021563
read	2.000000	0.500000	0.005602	0.011080
dark	2.000000	0.500000	0.005602	0.011080
cd	7.000000	0.583333	0.019608	0.037940
either	2.000000	0.400000	0.005602	0.011050
cabl	4.000000	0.800000	0.011204	0.022099
definit	2.000000	0.111111	0.005602	0.010667
power	12.000000	0.363636	0.033613	0.061538
fulli	2.000000	1.000000	0.005602	0.011142
os	3.000000	0.176471	0.008403	0.016043
processor	7.000000	0.437500	0.019608	0.037534
area	4.000000	1.000000	0.011204	0.022161
ergonom	2.000000	1.000000	0.005602	0.011142
start	3.000000	0.111111	0.008403	0.015625
interfac	2.000000	0.400000	0.005602	0.011050
lot	8.000000	0.444444	0.022409	0.042667
connect	10.000000	0.416667	0.028011	0.052493
ad	5.000000	0.714286	0.014006	0.027473
lack	3.000000	0.600000	0.008403	0.016575
disk	3.000000	0.600000	0.008403	0.016575
tv	2.000000	0.666667	0.005602	0.011111
program	10.000000	0.333333	0.028011	0.051680
sound	3.000000	0.142857	0.008403	0.015873
far	2.000000	0.074074	0.005602	0.010417
adjust	2.000000	0.666667	0.005602	0.011111
small	18.000000	0.900000	0.050420	0.095491
design	18.000000	0.782609	0.050420	0.094737
abl	7.000000	0.350000	0.019608	0.037135
full	7.000000	0.411765	0.019608	0.037433
put	3.000000	0.272727	0.008403	0.016304
eye	2.000000	0.500000	0.005602	0.011080
two	4.000000	0.190476	0.011204	0.021164
6	2.000000	0.222222	0.005602	0.010929
imovi	3.000000	0.750000	0.008403	0.016620
glad	2.000000	0.181818	0.005602	0.010870
learn	3.000000	0.176471	0.008403	0.016043
rather	6.000000	0.461538	0.016807	0.032432
anoth	2.000000	0.060606	0.005602	0.010256
simpl	3.000000	0.300000	0.008403	0.016349
