consider	2.000000	0.400000	0.022222	0.042105
worth	2.000000	0.062500	0.022222	0.032787
dell	2.000000	0.333333	0.022222	0.041667
every	2.000000	0.028169	0.022222	0.024845
even	2.000000	0.042553	0.022222	0.029197
stands	3.000000	1.000000	0.033333	0.064516
new	3.000000	0.073171	0.033333	0.045802
ever	15.000000	0.092593	0.166667	0.119048
never	9.000000	0.264706	0.100000	0.145161
great	7.000000	0.049296	0.077778	0.060345
products	6.000000	0.857143	0.066667	0.123711
thats	2.000000	0.285714	0.022222	0.041237
apple	2.000000	0.400000	0.022222	0.042105
use	7.000000	0.027027	0.077778	0.040115
would	7.000000	0.064815	0.077778	0.070707
next	2.000000	0.181818	0.022222	0.039604
company	8.000000	0.666667	0.088889	0.156863
customer	2.000000	0.222222	0.022222	0.040404
making	2.000000	0.166667	0.022222	0.039216
want	2.000000	0.051282	0.022222	0.031008
needs	3.000000	0.107143	0.033333	0.050847
product	17.000000	0.253731	0.188889	0.216561
mac	3.000000	0.046875	0.033333	0.038961
purchase	6.000000	0.150000	0.066667	0.092308
rather	2.000000	0.153846	0.022222	0.038835
things	4.000000	0.285714	0.044444	0.076923
years	3.000000	0.136364	0.033333	0.053571
better	2.000000	0.076923	0.022222	0.034483
good	3.000000	0.036145	0.033333	0.034682
toshiba	5.000000	0.555556	0.055556	0.101010
day	2.000000	0.037037	0.022222	0.027778
always	3.000000	0.157895	0.033333	0.055046
side	3.000000	0.120000	0.033333	0.052174
house	2.000000	0.500000	0.022222	0.042553
year	4.000000	0.111111	0.044444	0.063492
happen	2.000000	0.500000	0.022222	0.042553
really	3.000000	0.057692	0.033333	0.042254
since	2.000000	0.074074	0.022222	0.034188
looking	7.000000	0.218750	0.077778	0.114754
7	3.000000	0.065217	0.033333	0.044118
issue	3.000000	0.150000	0.033333	0.054545
put	17.000000	0.072961	0.188889	0.105263
thing	8.000000	0.051613	0.088889	0.065306
w	55.000000	0.045530	0.611111	0.084746
first	2.000000	0.062500	0.022222	0.032787
one	14.000000	0.070000	0.155556	0.096552
fast	2.000000	0.035714	0.022222	0.027397
another	7.000000	0.241379	0.077778	0.117647
quality	4.000000	0.097561	0.044444	0.061069
long	2.000000	0.050000	0.022222	0.030769
top	12.000000	0.041379	0.133333	0.063158
anyone	2.000000	0.090909	0.022222	0.035714
need	4.000000	0.052632	0.044444	0.048193
seem	2.000000	0.095238	0.022222	0.036036
self	3.000000	0.136364	0.033333	0.053571
offer	2.000000	0.181818	0.022222	0.039604
also	2.000000	0.050000	0.022222	0.030769
build	2.000000	0.250000	0.022222	0.040816
brand	7.000000	0.777778	0.077778	0.141414
though	3.000000	0.078947	0.033333	0.046875
definitely	2.000000	0.125000	0.022222	0.037736
get	8.000000	0.066667	0.088889	0.076190
net	4.000000	0.054795	0.044444	0.049080
see	3.000000	0.071429	0.033333	0.045455
computer	10.000000	0.048780	0.111111	0.067797
away	3.000000	0.333333	0.033333	0.060606
probably	2.000000	0.200000	0.022222	0.040000
bought	2.000000	0.044444	0.022222	0.029630
last	3.000000	0.096774	0.033333	0.049587
can't	2.000000	0.074074	0.022222	0.034188
it's	2.000000	0.042553	0.022222	0.029197
mark	2.000000	0.250000	0.022222	0.040816
much	3.000000	0.073171	0.033333	0.045802
laptops	3.000000	0.214286	0.033333	0.057692
different	5.000000	0.384615	0.055556	0.097087
pay	2.000000	0.117647	0.022222	0.037383
make	4.000000	0.097561	0.044444	0.061069
spend	2.000000	0.222222	0.022222	0.040404
less	2.000000	0.043478	0.022222	0.029412
money	5.000000	0.131579	0.055556	0.078125
laptop	11.000000	0.045082	0.122222	0.065868
love	8.000000	0.098765	0.088889	0.093567
like	4.000000	0.046512	0.044444	0.045455
old	2.000000	0.066667	0.022222	0.033333
decision	2.000000	0.666667	0.022222	0.043011
anything	2.000000	0.142857	0.022222	0.038462
netbook	3.000000	0.107143	0.033333	0.050847
way	9.000000	0.152542	0.100000	0.120805
happy	5.000000	0.156250	0.055556	0.081967
buy	23.000000	0.359375	0.255556	0.298701
recommend	3.000000	0.061224	0.033333	0.043165
trying	2.000000	0.200000	0.022222	0.040000
true	2.000000	0.666667	0.022222	0.043011
buying	4.000000	0.333333	0.044444	0.078431
acer	2.000000	0.400000	0.022222	0.042105
reputation	3.000000	1.000000	0.033333	0.064516
test	2.000000	0.250000	0.022222	0.040816
nice	2.000000	0.062500	0.022222	0.032787
stay	2.000000	0.285714	0.022222	0.041237
loyal	3.000000	1.000000	0.033333	0.064516
time	5.000000	0.060241	0.055556	0.057803
