need,it	2.000000	0.222222	0.013605	0.025641
be,better	2.000000	0.333333	0.013605	0.026144
cost,more	2.000000	1.000000	0.013605	0.026846
price,was	5.000000	1.000000	0.034014	0.065789
the,computer	2.000000	0.035088	0.013605	0.019608
is,very	2.000000	0.054054	0.013605	0.021739
price,tag	2.000000	1.000000	0.013605	0.026846
not,worth	3.000000	0.750000	0.020408	0.039735
wish,it	2.000000	0.285714	0.013605	0.025974
battery,life	2.000000	0.044444	0.013605	0.020833
overall,for	2.000000	1.000000	0.013605	0.026846
was,very	2.000000	0.333333	0.013605	0.026144
and,the	7.000000	0.102941	0.047619	0.065116
bought,it	3.000000	0.200000	0.020408	0.037037
is,the	2.000000	0.046512	0.013605	0.021053
out,of	3.000000	0.103448	0.020408	0.034091
is,an	2.000000	0.222222	0.013605	0.025641
value,for	6.000000	1.000000	0.040816	0.078431
the,money	12.000000	0.857143	0.081633	0.149068
a,great	18.000000	0.315789	0.122449	0.176471
was,a	3.000000	0.187500	0.020408	0.036810
bought,this	3.000000	0.214286	0.020408	0.037267
but,not	2.000000	0.666667	0.013605	0.026667
the,only	3.000000	0.090909	0.020408	0.033333
is,well	2.000000	0.666667	0.013605	0.026667
on,this	2.000000	0.105263	0.013605	0.024096
great,product	2.000000	0.181818	0.013605	0.025316
laptop,to	2.000000	0.200000	0.013605	0.025478
great,deal	3.000000	1.000000	0.020408	0.040000
laptop,because	3.000000	1.000000	0.020408	0.040000
of,it	3.000000	0.250000	0.020408	0.037736
price,range	2.000000	1.000000	0.013605	0.026846
this,is	12.000000	0.222222	0.081633	0.119403
i,would	3.000000	0.044776	0.020408	0.028037
laptop,for	7.000000	0.333333	0.047619	0.083333
the,box	2.000000	0.166667	0.013605	0.025157
for,the	30.000000	0.555556	0.204082	0.298507
was,under	2.000000	0.666667	0.013605	0.026667
great,value	6.000000	0.857143	0.040816	0.077922
and,a	2.000000	0.133333	0.013605	0.024691
all,for	2.000000	0.500000	0.013605	0.026490
i,will	2.000000	0.111111	0.013605	0.024242
am,very	2.000000	0.133333	0.013605	0.024691
was,just	2.000000	0.666667	0.013605	0.026667
would,not	2.000000	0.142857	0.013605	0.024845
a,cheap	2.000000	0.666667	0.013605	0.026667
want,to	2.000000	0.105263	0.013605	0.024096
laptop,is	4.000000	0.114286	0.027211	0.043956
my,budget	2.000000	1.000000	0.013605	0.026846
is,as	2.000000	0.500000	0.013605	0.026490
for,it	2.000000	0.285714	0.013605	0.025974
good,price	4.000000	1.000000	0.027211	0.052980
and,performance	2.000000	1.000000	0.013605	0.026846
it's,a	3.000000	0.187500	0.020408	0.036810
glad,i	2.000000	0.400000	0.013605	0.026316
because,of	2.000000	0.166667	0.013605	0.025157
go,on	2.000000	1.000000	0.013605	0.026846
that,is	2.000000	0.133333	0.013605	0.024691
was,worth	2.000000	0.666667	0.013605	0.026667
pay,for	4.000000	0.571429	0.027211	0.051948
is,a	13.000000	0.142857	0.088435	0.109244
price,of	2.000000	1.000000	0.013605	0.026846
fix,it	2.000000	0.285714	0.013605	0.025974
would,recommend	2.000000	0.181818	0.013605	0.025316
i,thought	2.000000	0.200000	0.013605	0.025478
computer,is	2.000000	0.068966	0.013605	0.022727
cost,this	2.000000	1.000000	0.013605	0.026846
for,250	2.000000	1.000000	0.013605	0.026846
is,worth	2.000000	0.500000	0.013605	0.026490
great,price	7.000000	1.000000	0.047619	0.090909
expensive,but	2.000000	1.000000	0.013605	0.026846
in,my	2.000000	0.117647	0.013605	0.024390
at,the	2.000000	0.153846	0.013605	0.025000
i,paid	3.000000	1.000000	0.020408	0.040000
what,i	5.000000	0.263158	0.034014	0.060241
budget,and	2.000000	1.000000	0.013605	0.026846
for,and	2.000000	0.500000	0.013605	0.026490
price,and	9.000000	1.000000	0.061224	0.115385
i,took	2.000000	0.250000	0.013605	0.025806
more,than	4.000000	0.200000	0.027211	0.047904
get,what	2.000000	0.666667	0.013605	0.026667
it,would	3.000000	0.214286	0.020408	0.037267
a,laptop	2.000000	0.153846	0.013605	0.025000
it,in	3.000000	0.428571	0.020408	0.038961
has,a	2.000000	0.071429	0.013605	0.022857
like,the	2.000000	0.125000	0.013605	0.024540
on,a	4.000000	0.222222	0.027211	0.048485
which,is	2.000000	0.125000	0.013605	0.024540
for,its	2.000000	1.000000	0.013605	0.026846
to,do	3.000000	0.142857	0.020408	0.035714
this,laptop	10.000000	0.123457	0.068027	0.087719
worth,it	5.000000	0.555556	0.034014	0.064103
to,send	2.000000	0.181818	0.013605	0.025316
but,for	2.000000	0.500000	0.013605	0.026490
its,price	3.000000	1.000000	0.020408	0.040000
price,point	2.000000	1.000000	0.013605	0.026846
this,computer	3.000000	0.040000	0.020408	0.027027
could,be	2.000000	0.285714	0.013605	0.025974
of,the	7.000000	0.088608	0.047619	0.061947
the,laptop	3.000000	0.081081	0.020408	0.032609
cheap,and	2.000000	1.000000	0.013605	0.026846
for,what	3.000000	0.375000	0.020408	0.038710
and,after	2.000000	0.400000	0.013605	0.026316
product,for	3.000000	0.600000	0.020408	0.039474
as,much	2.000000	0.666667	0.013605	0.026667
better,but	2.000000	0.400000	0.013605	0.026316
thought,the	2.000000	0.666667	0.013605	0.026667
can,get	2.000000	0.400000	0.013605	0.026316
this,price	2.000000	1.000000	0.013605	0.026846
quality,and	3.000000	0.300000	0.020408	0.038217
price,for	3.000000	1.000000	0.020408	0.040000
i,spent	3.000000	1.000000	0.020408	0.040000
it,was	6.000000	0.122449	0.040816	0.061224
i,bought	5.000000	0.138889	0.034014	0.054645
great,laptop	4.000000	0.307692	0.027211	0.050000
i,am	3.000000	0.044118	0.020408	0.027907
it,to	4.000000	0.111111	0.027211	0.043716
for,a	8.000000	0.166667	0.054422	0.082051
after,only	2.000000	0.250000	0.013605	0.025806
price,is	4.000000	1.000000	0.027211	0.052980
impressed,with	2.000000	0.285714	0.013605	0.025974
expected,and	2.000000	1.000000	0.013605	0.026846
took,it	2.000000	0.250000	0.013605	0.025806
i,need	3.000000	0.150000	0.020408	0.035928
to,fix	4.000000	0.333333	0.027211	0.050314
paid,about	2.000000	1.000000	0.013605	0.026846
a,new	2.000000	0.200000	0.013605	0.025478
well,worth	7.000000	1.000000	0.047619	0.090909
a,good	6.000000	0.352941	0.040816	0.073171
very,good	5.000000	0.384615	0.034014	0.062500
i,expected	2.000000	0.400000	0.013605	0.026316
good,value	2.000000	1.000000	0.013605	0.026846
not,bad	2.000000	0.400000	0.013605	0.026316
and,its	2.000000	0.200000	0.013605	0.025478
but,i	3.000000	0.103448	0.020408	0.034091
and,it	5.000000	0.074627	0.034014	0.046729
the,best	2.000000	0.080000	0.013605	0.023256
175,to	2.000000	1.000000	0.013605	0.026846
is,great	2.000000	0.083333	0.013605	0.023392
i,finally	2.000000	0.500000	0.013605	0.026490
what,you	6.000000	0.750000	0.040816	0.077419
low,price	2.000000	1.000000	0.013605	0.026846
for,this	2.000000	0.222222	0.013605	0.025641
the,price	35.000000	1.000000	0.238095	0.384615
and,i	2.000000	0.039216	0.013605	0.020202
good,laptop	2.000000	0.285714	0.013605	0.025974
this,fits	2.000000	1.000000	0.013605	0.026846
would,be	2.000000	0.181818	0.013605	0.025316
if,you	3.000000	0.065217	0.020408	0.031088
the,bill	2.000000	1.000000	0.013605	0.026846
worth,the	10.000000	0.769231	0.068027	0.125000
you,get	4.000000	0.500000	0.027211	0.051613
you,pay	4.000000	0.800000	0.027211	0.052632
macbook,pro	3.000000	0.096774	0.020408	0.033708
it,is	7.000000	0.059322	0.047619	0.052830
to,spend	3.000000	0.750000	0.020408	0.039735
it,great	2.000000	1.000000	0.013605	0.026846
of,money	3.000000	0.750000	0.020408	0.039735
really,cheap	2.000000	1.000000	0.013605	0.026846
recommend,this	2.000000	0.105263	0.013605	0.024096
a,little	4.000000	0.129032	0.027211	0.044944
the,extra	3.000000	0.500000	0.020408	0.039216
i,was	2.000000	0.074074	0.013605	0.022989
