new	2.000000	0.057143	0.125000	0.078431
work	4.000000	0.030303	0.250000	0.054054
went	2.000000	0.117647	0.125000	0.121212
seem	2.000000	0.095238	0.125000	0.108108
stop	2.000000	0.166667	0.125000	0.142857
bad	2.000000	0.068966	0.125000	0.088889
laptop	2.000000	0.007692	0.125000	0.014493
cord	4.000000	0.571429	0.250000	0.347826
plug	3.000000	0.230769	0.187500	0.206897
replac	3.000000	0.111111	0.187500	0.139535
2	2.000000	0.051282	0.125000	0.072727
drive	2.000000	0.051282	0.125000	0.072727
charger	4.000000	0.666667	0.250000	0.363636
power	9.000000	0.272727	0.562500	0.367347
month	5.000000	0.081967	0.312500	0.129870
two	2.000000	0.095238	0.125000	0.108108
comput	4.000000	0.017699	0.250000	0.033058
expir	2.000000	0.500000	0.125000	0.200000
suppli	5.000000	0.833333	0.312500	0.454545
within	2.000000	0.222222	0.125000	0.160000
go	2.000000	0.052632	0.125000	0.074074
well	2.000000	0.035714	0.125000	0.055556
lose	2.000000	0.666667	0.125000	0.210526
warranti	2.000000	0.080000	0.125000	0.097561
buy	2.000000	0.030303	0.125000	0.048780
