hard,to	2.000000	0.222222	0.039216	0.066667
in,ani	2.000000	1.000000	0.039216	0.075472
is,that	2.000000	0.095238	0.039216	0.055556
and,the	2.000000	0.029412	0.039216	0.033613
that,the	2.000000	0.117647	0.039216	0.058824
take,to	2.000000	0.500000	0.039216	0.072727
laptop,but	2.000000	0.400000	0.039216	0.071429
small,enough	3.000000	0.750000	0.058824	0.109091
use,it	3.000000	0.093750	0.058824	0.072289
easi,to	6.000000	0.122449	0.117647	0.120000
to,fit	2.000000	0.666667	0.039216	0.074074
and,weight	2.000000	1.000000	0.039216	0.075472
look,for	2.000000	0.133333	0.039216	0.060606
i,can	6.000000	0.193548	0.117647	0.146341
durabl,and	2.000000	1.000000	0.039216	0.075472
a,comput	2.000000	0.125000	0.039216	0.059701
it,size	2.000000	1.000000	0.039216	0.075472
so,it	2.000000	0.400000	0.039216	0.071429
want,to	5.000000	0.192308	0.098039	0.129870
to,be	3.000000	0.100000	0.058824	0.074074
on,long	2.000000	1.000000	0.039216	0.075472
laptop,is	4.000000	0.111111	0.078431	0.091954
is,small	2.000000	0.500000	0.039216	0.072727
colleg,student	2.000000	0.500000	0.039216	0.072727
with,me	2.000000	0.666667	0.039216	0.074074
also,veri	2.000000	0.285714	0.039216	0.068966
is,a	2.000000	0.021978	0.039216	0.028169
on,it	2.000000	0.095238	0.039216	0.055556
can,take	2.000000	0.666667	0.039216	0.074074
while,travel	2.000000	1.000000	0.039216	0.075472
the,size	2.000000	0.285714	0.039216	0.068966
the,laptop	2.000000	0.054054	0.039216	0.045455
with,thi	2.000000	0.083333	0.039216	0.053333
is,veri	3.000000	0.081081	0.058824	0.068182
at,the	2.000000	0.153846	0.039216	0.062500
veri,lightweight	2.000000	0.500000	0.039216	0.072727
on,a	5.000000	0.277778	0.098039	0.144928
travel,and	2.000000	1.000000	0.039216	0.075472
i,use	2.000000	0.111111	0.039216	0.057971
a,big	2.000000	0.400000	0.039216	0.071429
take,it	3.000000	0.500000	0.058824	0.105263
to,do	3.000000	0.142857	0.058824	0.083333
of,the	2.000000	0.025316	0.039216	0.030769
my,need	4.000000	0.266667	0.078431	0.121212
veri,larg	2.000000	0.666667	0.039216	0.074074
for,portabl	5.000000	1.000000	0.098039	0.178571
to,travel	2.000000	1.000000	0.039216	0.075472
veri,light	2.000000	0.285714	0.039216	0.068966
batteri,life	2.000000	0.044444	0.039216	0.041667
give,me	2.000000	0.500000	0.039216	0.072727
you,want	2.000000	0.142857	0.039216	0.061538
carri,around	3.000000	1.000000	0.058824	0.111111
for,travel	2.000000	1.000000	0.039216	0.075472
i,bought	2.000000	0.055556	0.039216	0.045977
meet,my	2.000000	1.000000	0.039216	0.075472
big,enough	2.000000	1.000000	0.039216	0.075472
for,a	3.000000	0.062500	0.058824	0.060606
to,use	3.000000	0.057692	0.058824	0.058252
weight,and	2.000000	1.000000	0.039216	0.075472
thi,laptop	3.000000	0.037037	0.058824	0.045455
abl,to	3.000000	0.150000	0.058824	0.084507
travel,with	3.000000	1.000000	0.058824	0.111111
the,perfect	2.000000	0.500000	0.039216	0.072727
i,need	2.000000	0.080000	0.039216	0.052632
from,a	2.000000	0.166667	0.039216	0.063492
to,carri	7.000000	0.875000	0.137255	0.237288
light,enough	2.000000	1.000000	0.039216	0.075472
thi,is	2.000000	0.037037	0.039216	0.038095
need,for	2.000000	0.333333	0.039216	0.070175
thi,comput	3.000000	0.040000	0.058824	0.047619
and,it'	2.000000	0.200000	0.039216	0.065574
if,you'r	2.000000	0.222222	0.039216	0.066667
perfect,size	2.000000	0.666667	0.039216	0.074074
is,alway	2.000000	0.500000	0.039216	0.072727
but,i	3.000000	0.103448	0.058824	0.075000
and,it	4.000000	0.051948	0.078431	0.062500
me,to	2.000000	0.166667	0.039216	0.063492
the,netbook	2.000000	0.333333	0.039216	0.070175
portabl,and	6.000000	1.000000	0.117647	0.210526
to,take	2.000000	0.222222	0.039216	0.066667
and,i	2.000000	0.039216	0.039216	0.039216
screen,is	2.000000	0.090909	0.039216	0.054795
if,you	2.000000	0.043478	0.039216	0.041237
someon,who	2.000000	0.666667	0.039216	0.074074
enough,for	2.000000	0.222222	0.039216	0.066667
enough,to	2.000000	0.500000	0.039216	0.072727
it,is	8.000000	0.067797	0.156863	0.094675
for,me	2.000000	0.111111	0.039216	0.057971
around,in	2.000000	0.666667	0.039216	0.074074
size,and	3.000000	0.500000	0.058824	0.105263
be,abl	2.000000	0.200000	0.039216	0.065574
in,colleg	2.000000	0.666667	0.039216	0.074074
