four	2.000000	0.333333	0.003546	0.007018
go	105.000000	0.360825	0.186170	0.245614
brasserie	2.000000	1.000000	0.003546	0.007067
certainly	4.000000	0.800000	0.007092	0.014060
environment	2.000000	0.666667	0.003546	0.007055
0	7.000000	0.225806	0.012411	0.023529
unpleasant	2.000000	1.000000	0.003546	0.007067
th	305.000000	0.286116	0.540780	0.374233
ambience	2.000000	0.181818	0.003546	0.006957
pay	6.000000	0.500000	0.010638	0.020833
must	6.000000	0.400000	0.010638	0.020725
worth	20.000000	0.645161	0.035461	0.067227
paying	3.000000	1.000000	0.005319	0.010582
far	4.000000	0.250000	0.007092	0.013793
6	3.000000	0.333333	0.005319	0.010471
choice	2.000000	0.250000	0.003546	0.006993
every	12.000000	0.307692	0.021277	0.039801
got	7.000000	0.200000	0.012411	0.023372
month	2.000000	0.400000	0.003546	0.007030
bringing	2.000000	1.000000	0.003546	0.007067
we'll	2.000000	1.000000	0.003546	0.007067
suprised	2.000000	1.000000	0.003546	0.007067
prob	6.000000	0.428571	0.010638	0.020761
try	16.000000	0.444444	0.028369	0.053333
small	4.000000	0.190476	0.007092	0.013675
ups	2.000000	0.250000	0.003546	0.006993
upper	3.000000	0.750000	0.005319	0.010563
neighborhood	6.000000	0.666667	0.010638	0.020942
you'd	2.000000	0.666667	0.003546	0.007055
sign	2.000000	0.400000	0.003546	0.007030
value	6.000000	0.600000	0.010638	0.020906
pass	2.000000	0.333333	0.003546	0.007018
run	3.000000	0.230769	0.005319	0.010399
casual	5.000000	0.625000	0.008865	0.017483
ues	3.000000	0.136364	0.005319	0.010239
drinks	5.000000	0.227273	0.008865	0.017065
even	8.000000	0.186047	0.014184	0.026359
sum	3.000000	0.272727	0.005319	0.010435
anniversary	2.000000	1.000000	0.003546	0.007067
new	4.000000	0.307692	0.007092	0.013865
ever	42.000000	0.291667	0.074468	0.118644
except	2.000000	0.181818	0.003546	0.006957
leg	2.000000	0.500000	0.003546	0.007042
never	16.000000	0.372093	0.028369	0.052718
hours	2.000000	0.666667	0.003546	0.007055
alone	3.000000	0.750000	0.005319	0.010563
wait	15.000000	0.180723	0.026596	0.046368
great	48.000000	0.352941	0.085106	0.137143
kids	2.000000	0.666667	0.003546	0.007055
ahead	2.000000	1.000000	0.003546	0.007067
completely	2.000000	0.285714	0.003546	0.007005
experience	22.000000	0.687500	0.039007	0.073826
usually	4.000000	0.571429	0.007092	0.014011
makes	3.000000	0.333333	0.005319	0.010471
fantastic	2.000000	0.166667	0.003546	0.006944
dissappointed	2.000000	0.666667	0.003546	0.007055
family	4.000000	0.400000	0.007092	0.013937
highly	12.000000	0.631579	0.021277	0.041166
till	6.000000	0.428571	0.010638	0.020761
guests	2.000000	0.500000	0.003546	0.007042
charge	2.000000	0.400000	0.003546	0.007030
would	33.000000	0.532258	0.058511	0.105431
positive	2.000000	0.666667	0.003546	0.007055
visit	19.000000	0.791667	0.033688	0.064626
two	4.000000	0.266667	0.007092	0.013817
next	7.000000	0.700000	0.012411	0.024390
live	6.000000	0.214286	0.010638	0.020270
doubt	2.000000	1.000000	0.003546	0.007067
recommend	27.000000	0.627907	0.047872	0.088962
tell	2.000000	0.222222	0.003546	0.006981
rich	2.000000	0.666667	0.003546	0.007055
getting	3.000000	0.600000	0.005319	0.010545
impress	4.000000	0.333333	0.007092	0.013889
warn	3.000000	1.000000	0.005319	0.010582
warm	2.000000	0.153846	0.003546	0.006932
excellent	8.000000	0.210526	0.014184	0.026578
glad	2.000000	0.666667	0.003546	0.007055
town	5.000000	0.454545	0.008865	0.017391
room	2.000000	0.095238	0.003546	0.006838
hour	6.000000	0.545455	0.010638	0.020870
ride	2.000000	1.000000	0.003546	0.007067
work	6.000000	0.375000	0.010638	0.020690
friendly	4.000000	0.129032	0.007092	0.013445
reviews	5.000000	0.555556	0.008865	0.017452
offended	2.000000	1.000000	0.003546	0.007067
thin	20.000000	0.192308	0.035461	0.059880
meet	3.000000	1.000000	0.005319	0.010582
def	16.000000	0.761905	0.028369	0.054701
beautiful	3.000000	0.272727	0.005319	0.010435
heart	3.000000	1.000000	0.005319	0.010582
tab	14.000000	0.254545	0.024823	0.045234
give	4.000000	0.333333	0.007092	0.013889
didn't	3.000000	0.150000	0.005319	0.010274
high	17.000000	0.586207	0.030142	0.057336
something	2.000000	0.400000	0.003546	0.007030
want	8.000000	0.320000	0.014184	0.027165
sense	2.000000	0.333333	0.003546	0.007018
keep	8.000000	0.800000	0.014184	0.027875
dress	2.000000	1.000000	0.003546	0.007067
native	2.000000	1.000000	0.003546	0.007067
end	61.000000	0.401316	0.108156	0.170391
thing	14.000000	0.170732	0.024823	0.043344
range	2.000000	0.500000	0.003546	0.007042
write	4.000000	0.666667	0.007092	0.014035
amazing	4.000000	0.142857	0.007092	0.013514
establishment	4.000000	0.800000	0.007092	0.014060
doesn't	5.000000	0.500000	0.008865	0.017422
stand	2.000000	0.166667	0.003546	0.006944
fare	2.000000	0.666667	0.003546	0.007055
may	4.000000	0.307692	0.007092	0.013865
overall	4.000000	0.800000	0.007092	0.014060
spot	14.000000	0.636364	0.024823	0.047782
decor	4.000000	0.173913	0.007092	0.013629
wrong	7.000000	0.875000	0.012411	0.024476
birthday	5.000000	0.714286	0.008865	0.017513
coming	2.000000	0.400000	0.003546	0.007030
mai	3.000000	0.166667	0.005319	0.010309
waste	2.000000	0.400000	0.003546	0.007030
crowded	6.000000	0.666667	0.010638	0.020942
sit	24.000000	0.533333	0.042553	0.078818
anytime	2.000000	1.000000	0.003546	0.007067
sons	5.000000	1.000000	0.008865	0.017575
reputation	2.000000	1.000000	0.003546	0.007067
order	2.000000	0.051282	0.003546	0.006633
cute	2.000000	0.222222	0.003546	0.006981
comfort	2.000000	0.285714	0.003546	0.007005
don't	13.000000	0.433333	0.023050	0.043771
train	2.000000	0.666667	0.003546	0.007055
move	3.000000	0.750000	0.005319	0.010563
soon	5.000000	1.000000	0.008865	0.017575
years	5.000000	0.357143	0.008865	0.017301
arm	3.000000	0.142857	0.005319	0.010256
ended	12.000000	0.800000	0.021277	0.041451
memorable	2.000000	0.666667	0.003546	0.007055
still	3.000000	0.300000	0.005319	0.010453
meal	3.000000	0.125000	0.005319	0.010204
perfect	4.000000	0.173913	0.007092	0.013629
1	8.000000	0.242424	0.014184	0.026801
style	2.000000	0.333333	0.003546	0.007018
group	3.000000	0.428571	0.005319	0.010508
thank	3.000000	0.750000	0.005319	0.010563
la	143.000000	0.364796	0.253546	0.299163
somewhere	3.000000	0.750000	0.005319	0.010563
better	4.000000	0.210526	0.007092	0.013722
celebrate	2.000000	1.000000	0.003546	0.007067
holiday	2.000000	0.666667	0.003546	0.007055
fool	2.000000	1.000000	0.003546	0.007067
good	31.000000	0.203947	0.054965	0.086592
return	9.000000	0.818182	0.015957	0.031304
food	39.000000	0.150000	0.069149	0.094660
lunch	5.000000	0.500000	0.008865	0.017422
day	15.000000	0.468750	0.026596	0.050336
several	2.000000	0.250000	0.003546	0.006993
always	14.000000	0.358974	0.024823	0.046434
someone	3.000000	0.375000	0.005319	0.010490
found	5.000000	0.416667	0.008865	0.017361
went	4.000000	0.363636	0.007092	0.013913
pizza	3.000000	0.083333	0.005319	0.010000
side	7.000000	0.189189	0.012411	0.023295
mean	2.000000	0.285714	0.003546	0.007005
everyone	4.000000	0.571429	0.007092	0.014011
cost	3.000000	0.428571	0.005319	0.010508
another	2.000000	0.200000	0.003546	0.006969
fish	2.000000	0.086957	0.003546	0.006814
hard	2.000000	0.500000	0.003546	0.007042
year	8.000000	0.444444	0.014184	0.027491
morning	2.000000	1.000000	0.003546	0.007067
event	2.000000	0.666667	0.003546	0.007055
special	16.000000	0.363636	0.028369	0.052632
really	9.000000	0.225000	0.015957	0.029801
specials	2.000000	0.400000	0.003546	0.007030
rude	2.000000	0.111111	0.003546	0.006873
quality	3.000000	0.214286	0.005319	0.010381
tried	3.000000	0.272727	0.005319	0.010435
since	2.000000	0.200000	0.003546	0.006969
looking	4.000000	0.363636	0.007092	0.013913
health	2.000000	1.000000	0.003546	0.007067
surprise	7.000000	0.700000	0.012411	0.024390
red	14.000000	0.160920	0.024823	0.043011
ass	13.000000	0.302326	0.023050	0.042834
you're	5.000000	0.357143	0.008865	0.017301
eco	35.000000	0.437500	0.062057	0.108696
upon	2.000000	0.400000	0.003546	0.007030
quite	2.000000	0.200000	0.003546	0.006969
pleasant	9.000000	0.500000	0.015957	0.030928
ask	2.000000	0.068966	0.003546	0.006745
ate	48.000000	0.369231	0.085106	0.138329
could	5.000000	0.238095	0.008865	0.017094
