everi	2.000000	0.100000	0.020619	0.034188
enjoy	2.000000	0.066667	0.020619	0.031496
even	3.000000	0.066667	0.030928	0.042254
new	4.000000	0.160000	0.041237	0.065574
ever	2.000000	0.076923	0.020619	0.032520
never	3.000000	0.058824	0.030928	0.040541
i'v	2.000000	0.083333	0.020619	0.033058
i'm	2.000000	0.111111	0.020619	0.034783
highli	2.000000	0.074074	0.020619	0.032258
would	5.000000	0.083333	0.051546	0.063694
recommend	4.000000	0.088889	0.041237	0.056338
want	2.000000	0.080000	0.020619	0.032787
got	3.000000	0.111111	0.030928	0.048387
loud	2.000000	1.000000	0.020619	0.040404
top	2.000000	0.083333	0.020619	0.033058
person	2.000000	0.166667	0.020619	0.036697
restaur	6.000000	0.055046	0.061856	0.058252
busi	4.000000	0.363636	0.041237	0.074074
excel	3.000000	0.066667	0.030928	0.042254
tini	2.000000	0.285714	0.020619	0.038462
servic	4.000000	0.025974	0.041237	0.031873
occas	6.000000	0.857143	0.061856	0.115385
sushi	2.000000	0.058824	0.020619	0.030534
belli	2.000000	0.285714	0.020619	0.038462
make	2.000000	0.048780	0.020619	0.028986
hang	2.000000	0.666667	0.020619	0.040000
night	4.000000	0.166667	0.041237	0.066116
dinner	7.000000	0.218750	0.072165	0.108527
crowd	8.000000	0.666667	0.082474	0.146789
time	10.000000	0.131579	0.103093	0.115607
celebr	2.000000	0.666667	0.020619	0.040000
sign	2.000000	1.000000	0.020619	0.040404
wait	4.000000	0.105263	0.041237	0.059259
peopl	3.000000	0.130435	0.030928	0.050000
prepar	2.000000	0.153846	0.020619	0.036364
alway	7.000000	0.159091	0.072165	0.099291
may	2.000000	0.250000	0.020619	0.038095
spot	8.000000	0.380952	0.082474	0.135593
group	2.000000	0.285714	0.020619	0.038462
lunch	3.000000	0.300000	0.030928	0.056075
romant	4.000000	0.250000	0.041237	0.070796
place	30.000000	0.161290	0.309278	0.212014
first	3.000000	0.176471	0.030928	0.052632
one	3.000000	0.052632	0.030928	0.038961
open	2.000000	0.222222	0.020619	0.037736
friend	11.000000	0.366667	0.113402	0.173228
pre	2.000000	1.000000	0.020619	0.040404
deliv	2.000000	0.285714	0.020619	0.038462
take	6.000000	0.333333	0.061856	0.104348
environ	2.000000	0.666667	0.020619	0.040000
wonder	2.000000	0.086957	0.020619	0.033333
show	2.000000	0.285714	0.020619	0.038462
get	5.000000	0.086207	0.051546	0.064516
seat	2.000000	0.133333	0.020619	0.035714
reserv	2.000000	0.200000	0.020619	0.037383
coupl	2.000000	0.333333	0.020619	0.038835
cash	3.000000	1.000000	0.030928	0.060000
ambienc	2.000000	0.153846	0.020619	0.036364
littl	2.000000	0.071429	0.020619	0.032000
4	2.000000	0.400000	0.020619	0.039216
around	2.000000	0.133333	0.020619	0.035714
definit	2.000000	0.117647	0.020619	0.035088
small	3.000000	0.136364	0.030928	0.050420
casual	2.000000	0.250000	0.020619	0.038095
famili	3.000000	0.250000	0.030928	0.055046
hour	2.000000	0.166667	0.020619	0.036697
share	2.000000	0.250000	0.020619	0.038095
dress	2.000000	1.000000	0.020619	0.040404
don't	4.000000	0.108108	0.041237	0.059701
late	3.000000	0.428571	0.030928	0.057692
good	7.000000	0.042945	0.072165	0.053846
food	6.000000	0.022388	0.061856	0.032877
it'	7.000000	0.140000	0.072165	0.095238
realli	2.000000	0.046512	0.020619	0.028571
reason	3.000000	0.150000	0.030928	0.051282
dine	2.000000	0.105263	0.020619	0.034483
miss	2.000000	0.222222	0.020619	0.037736
guest	2.000000	0.285714	0.020619	0.038462
part	2.000000	0.181818	0.020619	0.037037
kind	2.000000	0.200000	0.020619	0.037383
reput	2.000000	1.000000	0.020619	0.040404
pretti	3.000000	0.166667	0.030928	0.052174
see	2.000000	0.200000	0.020619	0.037383
experi	2.000000	0.057143	0.020619	0.030303
last	2.000000	0.105263	0.020619	0.034483
alon	2.000000	0.500000	0.020619	0.039604
dancer	2.000000	0.666667	0.020619	0.040000
look	6.000000	0.200000	0.061856	0.094488
fun	2.000000	0.117647	0.020619	0.035088
pack	3.000000	0.600000	0.030928	0.058824
back	3.000000	0.048387	0.030928	0.037736
surpris	2.000000	0.153846	0.020619	0.036364
long	2.000000	0.666667	0.020619	0.040000
intim	4.000000	0.666667	0.041237	0.077670
nice	6.000000	0.127660	0.061856	0.083333
go	11.000000	0.105769	0.113402	0.109453
friendli	2.000000	0.066667	0.020619	0.031496
tri	4.000000	0.068966	0.041237	0.051613
great	13.000000	0.080247	0.134021	0.100386
next	2.000000	0.200000	0.020619	0.037383
impress	2.000000	0.153846	0.020619	0.036364
meet	3.000000	1.000000	0.030928	0.060000
