VBG,NN	5.000000	0.025510	0.238095	0.046083
IN,DT	6.000000	0.013043	0.285714	0.024948
CD,VBP	3.000000	0.041667	0.142857	0.064516
CC,CD	2.000000	0.022727	0.095238	0.036697
JJ,IN	8.000000	0.014159	0.380952	0.027304
NN,JJ	2.000000	0.017544	0.095238	0.029630
VBN,JJ	2.000000	0.100000	0.095238	0.097561
RB,NN	6.000000	0.013575	0.285714	0.025918
JJ,NN	3.000000	0.008696	0.142857	0.016393
VB,JJ	2.000000	0.022472	0.095238	0.036364
RB,IN	7.000000	0.013944	0.333333	0.026769
PRP,RB	3.000000	0.005693	0.142857	0.010949
VBP,RB	2.000000	0.052632	0.095238	0.067797
VBZ,DT	10.000000	0.013423	0.476190	0.026110
DT,NNS	7.000000	0.011382	0.333333	0.022013
PRP,JJ	5.000000	0.010163	0.238095	0.019493
CC,VBN	4.000000	0.018519	0.190476	0.033755
VBD,CC	4.000000	0.013378	0.190476	0.025000
CC,RB	2.000000	0.095238	0.095238	0.095238
VBP,PRP	5.000000	0.009434	0.238095	0.018149
VBP,JJ	2.000000	0.064516	0.095238	0.076923
CC,TO	2.000000	0.017391	0.095238	0.029412
NN,VBD	4.000000	0.008114	0.190476	0.015564
NN,CC	13.000000	0.025540	0.619048	0.049057
CC,VBP	3.000000	0.030612	0.142857	0.050420
IN,VBZ	9.000000	0.016636	0.428571	0.032028
