get	3.000000	0.025000	0.250000	0.045455
early	2.000000	0.285714	0.166667	0.210526
computer	5.000000	0.024390	0.416667	0.046083
met	2.000000	0.055556	0.166667	0.083333
shipping	4.000000	0.666667	0.333333	0.444444
shipped	4.000000	0.500000	0.333333	0.400000
repair	2.000000	0.111111	0.166667	0.133333
ca	2.000000	0.006803	0.166667	0.013072
use	2.000000	0.007722	0.166667	0.014760
would	2.000000	0.018519	0.166667	0.033333
two	2.000000	0.062500	0.166667	0.090909
delivery	2.000000	0.666667	0.166667	0.266667
air	3.000000	0.107143	0.250000	0.150000
ship	9.000000	0.529412	0.750000	0.620690
week	2.000000	0.086957	0.166667	0.114286
doe	2.000000	0.031746	0.166667	0.053333
time	3.000000	0.036145	0.250000	0.063158
